"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or_opposite","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping_violation","hydrant_violation","double_parking_violation"
"1471517305","HAM2331","NY","PAS","2020-06-27T00:00:00.000","98","SUBN","DODGE","P","19440","21740","21840","20211022.0","102","102","102","961339","0102","0000","0145P",,"Q","F","127-25","102 AVE",,"0","408","E3",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1471517317","JHN3502","NY","PAS","2020-06-27T00:00:00.000","40","SDN","HONDA","P","19090","18940","19140","20210604.0","102","102","102","961339","0102","0000","1140A",,"Q","O","97-21","98 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","SILVE","0","2003","-","0",,,,,
"1471517627","KRM2921","TX","PAS","2020-06-28T00:00:00.000","46","SDN","CHRYS","P","16590","17240","17390","0E-8","102","102","102","968874","0102","0000","0350A",,,"F","85-77","80 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHT","0","0","-","0",,,,,
"1471517639","JDL7402","NY","PAS","2020-06-28T00:00:00.000","40","SDN","HONDA","P","16590","17240","17390","20201007.0","102","102","102","968874","0102","0000","0334A",,"Q","F","85-77","80 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","RED","0","2018","-","0",,,,,
"1471517640","JCG3831","NY","PAS","2020-06-28T00:00:00.000","40","SUBN","DODGE","P","16490","17390","51090","20201107.0","102","102","102","968874","0102","0000","0502A",,"NY","F","86-36","79 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","GREEN","0","2005","-","0",,,,,
"1471517822","KCMN84","99","PAS","2020-06-28T00:00:00.000","14","VAN","CHRYS","P","68090","17490","17440","20210630.0","102","102","102","968627","0102","0000","0802P",,,"F","86-28","WOODHAVEN BLVD",,"0","408","J3",,"BBBBBBB","ALL","ALL","WHT","0","2019","-","0",,,,,
"1471517846","JJC2802","NY","PAS","2020-06-28T00:00:00.000","40","SDN","HONDA","P","16740","18290","28890","20210808.0","102","102","102","968627","0102","0000","0941P",,,"F","91-46","81 ST",,"0","408","K6",,"BBBBBBB","ALL","ALL","WHT","0","2013","-","0",,,,,
"1471517858","GRP2958","NY","PAS","2020-07-02T00:00:00.000","98","SDN","HONDA","P","18140","19740","20090","20200531.0","102","102","102","968627","0102","0000","0611P",,"Q","F","104-22","90 AVE",,"0","408","D",,"BBBBBBB","ALL","ALL","SILVE","0","2014","-","0",,,,,
"1471517860","JPR1312","NY","PAS","2020-07-02T00:00:00.000","40","SDN",,"P","18040","20940","21040","20220213.0","102","102","102","968627","0102","0000","0827P",,"Q","F","116-18","89 AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2016","-","0",,,,,
"1471518632","JED3553","NY","PAS","2020-06-27T00:00:00.000","19","SDN","HONDA","P","63290","22190","22280","20210108.0","105","105","105","952588","0105","0000","0621A",,"Q","F","135-33","SPRINGFIELD BLVD",,"0","408","E2",,"BBBBBBB","ALL","ALL","SILVE","0","2003","-","0",,,,,
"1471518644","JLU9349","NY","PAS","2020-06-27T00:00:00.000","19","SUBN","NISSA","P","63290","22190","22280","20211016.0","105","105","105","952588","0105","0000","0952A",,,"F","135-33","SPRINGFIELD BLVD",,"0","408","C3",,"BBBBBBB","ALL","ALL","TAN","0","2004","-","0",,,,,
"1471518863","JKY7053","NY","PAS","2020-06-14T00:00:00.000","40","SUBN","JEEP","P","38352","37420","27135","20210814.0","105","105","105","968053","0105","0000","1046P",,"Q","F","240-01","CANEY ROAD",,"0","408","F2",,"BBBBBBB","ALL","ALL","RED","0","2015","-","1",,,,,
"1471525260","HMW9886","NY","PAS","2020-06-21T00:00:00.000","20","SUBN","LEXUS","P","35300","31590","31610","20210306.0","100","100","100","966702","0100","0000","0542P",,"Q","F","6008","BEACH FRONT ROAD",,"0","408","D",,"BBBBBBB","ALL","ALL","BLK","0","2015","-","0",,,,,
"1471526732","JKJ1889","NY","PAS","2020-06-28T00:00:00.000","20","SDN","TESLA","P","35120","60790","56990","20210623.0","100","100","106","966349","0106","0000","0405P","0405P","Q","O","216","BEACH 146",,"0","408","E2",,"BBBBBBB","ALL","ALL","BK","0","2019","-","0",,,,,
"1471526872","GTT2809","NY","PAS","2020-06-21T00:00:00.000","19","SUBN","HYUND","P","0","0","0","20201225.0","100","100","100","962174","0100","0000","1035A",,"Q",,,"N/W/C/O ROCKAWAY BEA","BEACH 77 STREET","0","408","D",,"BBBBBBB","ALL","ALL","TAN","0","2004","-","0",,,,,
"1471527748","JPF4083","NY","PAS","2020-06-20T00:00:00.000","20","SUBN","BMW","P","35120","60790","56990","20211219.0","100","100","100","951349","0100","0000","0410P",,"Q","F","223","BEACH 146 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","BL","0","2020","-","0",,,,,
"1471527761","JRD5659","NY","PAS","2020-06-20T00:00:00.000","10","SDN","FORD","P","64151","65617","15635","20220317.0","100","100","100","951349","0100","0000","0520P",,"Q","O","23","STATE RD",,"0","408","B",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1471527773","HDV1650","NY","PAS","2020-06-20T00:00:00.000","10","SDN","VOLVO","P","64151","65617","15635","20211220.0","100","100","100","951349","0100","0000","0523P",,"Q","O","19","STATE RD",,"0","408","B",,"BBBBBBB","ALL","ALL","GLD","0","1993","-","0",,,,,
"1471527797","HKK7103","NY","PAS","2020-06-20T00:00:00.000","10","SDN","HONDA","P","64151","65617","15635","20201208.0","100","100","100","951349","0100","0000","0527P",,"Q","O","15","STATE RD",,"0","408","B",,"BBBBBBB","ALL","ALL","RD","0","2005","-","0",,,,,
"1473981967","JSB0318","PA","PAS","2020-07-04T00:00:00.000","20","SDN","ME/BE","P","23520","20130","74480","0E-8","0046","46","46","964871","0046","0000","0605A","0600A","BX","F","1750","DAVIDSON AVE",,"0","408","D",,"BBBBBBB","ALL","ALL","SIL","0","2006","-","0",,,,,
"1473987027","GXS4407","99","PAS","2020-06-26T00:00:00.000","98","SUBN","FRUEH","P","65820","35720","76950","20210325.0","0043","43","43","963285","0043","0000","1100P",,"BX","F","1213","ST LAWRENCE AVENUE",,"0","408","F1",,"BBBBBBB","ALL","ALL","GY","0","2015","-","0",,,,,
"1473987714","JEJ4605","NY","PAS","2020-06-29T00:00:00.000","40","SDN","FRUEH","P","77150","57270","44920","20230226.0","0043","43","43","961227","0043","0000","0508A",,"BX","F","441","WHITE PLAINS RD",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1473989772","JBU8332","OH","PAS","2020-06-23T00:00:00.000","98","SDN","HONDA","P","67120","15920","73420","20210116.0","0043","43","43","962753","0043","0000","0529A",,"BX","O","1039","STRATFORD AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLACK","0","2003","-","0",,,,,
"1473990683","JDS1829","PA","PAS","2020-06-29T00:00:00.000","98","SUBN","HYUND","P","14220","26820","26850","20170131.0","0043","43","43","959472","0043","0000","0510A",,"BX","F","1347","BOYNTON AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","OR","0","0","-","0",,,,,
"1473991195","GSA2749","NY","PAS","2020-06-24T00:00:00.000","48","SUBN","HONDA","P","0","0","0","20201001.0","0040","40","40","952829","0040","0000","0435P",,"BX","F","456","E 38 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BK","0","2020","-","0",,,,,
"1473991213","JBN3299","NY","PAS","2020-06-24T00:00:00.000","48","SUBN","TOYOT","P","25800","78150","15820","20200827.0","0040","40","40","952829","0040","0000","0432P",,"BX","F","440","E 138 ST",,"0","408","E9",,"BBBBBBB","ALL","ALL","WH","0","2016","-","0",,,,,
"1473991249","HZT9444","NY","PAS","2020-06-25T00:00:00.000","48","SUBN","HONDA","P","25800","15720","65620","20200719.0","0040","40","40","952829","0040","0000","0520P",,"BX","F","536","E 138 ST",,"0","408","E9",,"BBBBBBB","ALL","ALL","BLK","0","2009","-","0",,,,,
"1473991250","JDN5228","NY","PAS","2020-06-25T00:00:00.000","48","SUBN","HONDA","P","25800","8120","78150","20201130.0","0040","40","40","952829","0040","0000","0511P",,"BX","F","347","E 138 ST",,"0","408","E9",,"BBBBBBB","ALL","ALL","BK","0","2019","-","0",,,,,
"1473991274","HUE5220","NY","PAS","2020-06-25T00:00:00.000","48","SDN","HONDA","P","25800","78150","15820","20210728.0","0040","40","40","952829","0040","0000","0440P",,"BX","F","440","E 138 ST",,"0","408","E9",,"BBBBBBB","ALL","ALL","BLK","0","2017","-","0",,,,,
"1473991316","KXV955","SC","PAS","2020-06-26T00:00:00.000","48","SUBN","NISSA","P","25800","65620","23020","20201031.0","0040","40","40","952829","0040","0000","0428P",,"BX","F","600","E 138 ST",,"0","408","E9",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1473991330","HDY5373","NY","PAS","2020-06-26T00:00:00.000","48","SUBN","LEXUS","P","25800","8120","78150","20220121.0","0040","40","40","952829","0040","0000","0434P",,"BX","O","337","E 138 ST",,"0","408","E9",,"BBBBBBB","ALL","ALL","WH","0","2017","-","0",,,,,
"1473991365","HYV9488","NY","PAS","2020-06-28T00:00:00.000","48","SUBN","TOYOT","P","25800","15720","65620","20200329.0","0040","40","40","952829","0040","0000","0241P",,"BX","F","546","E 138 ST",,"0","408","E9",,"BBBBBBB","ALL","ALL","BLK","0","2014","-","0",,,,,
"1473991377","HTS4872","NY","PAS","2020-06-28T00:00:00.000","48","SDN","TOYOT","P","25800","15820","15720","20210726.0","0040","40","40","952829","0040","0000","0243P",,"BX","F","495","E 138 ST",,"0","408","E9",,"BBBBBBB","ALL","ALL","GRY","0","2017","-","0",,,,,
"1473991389","JLK5157","NY","PAS","2020-06-28T00:00:00.000","48","SUBN","HONDA","P","25800","15820","15720","20210815.0","0040","40","40","952829","0040","0000","0244P",,"BX","F","497","E 138 ST",,"0","408","E9",,"BBBBBBB","ALL","ALL","BLK","0","2005","-","0",,,,,
"1473991596","HYX5249","NY","PAS","2020-06-28T00:00:00.000","40","SDN","TOYOT","P","70420","12550","26130","20220326.0","0040","40","40","932866","0040","0000","0658A",,"BX","F","541","UNION AVE",,"0","408","E9",,"BBBBBBB","ALL","ALL","BK","0","2018","-","0",,,,,
"4697954129","JLL3637","NY","PAS","2020-07-08T00:00:00.000","36","PICK","GMC","V","0","0","0","0E-8",,"0","0","0",,,"0217P",,"BK",,,"NB OCEAN PKWY @ SHOR","E PKWY","0","1180","B","T",,,,"BL",,"2019",,"0",,"PHTO SCHOOL ZN SPEED VIOLATION",,,
"1473991602","JGX8731","NY","PAS","2020-06-28T00:00:00.000","40","SUBN","DODGE","P","25770","78150","15820","20210503.0","0040","40","40","932866","0040","0000","0713A",,"BX","F","453","E 137 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","2019","-","2",,,,,
"1473991821","JPR6584","NY","PAS","2020-06-29T00:00:00.000","48","SUBN","CHRYS","P","25800","15720","65620","20220217.0","0040","40","40","952829","0040","0000","0522P",,"BX","F","537","E 138 ST",,"0","408","E9",,"BBBBBBB","ALL","ALL","GRY","0","2016","-","0",,,,,
"1473991833","HNY5257","NY","999","2020-06-29T00:00:00.000","48","SUBN","CHEVR","P","25800","15720","65620","20210330.0","0040","40","40","952829","0040","0000","0521P",,"BX","F","537","E 138 ST",,"0","408","E9",,"BBBBBBB","ALL","ALL","RD","0","2009","-","0",,,,,
"1473991845","HZR1046","NY","PAS","2020-07-01T00:00:00.000","48","SUBN","INFIN","P","25800","78150","15820","20200427.0","0040","40","40","952829","0040","0000","0442P",,"BX","F","418","E 138 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BK","0","2008","-","0",,,,,
"1473991857","HYC4703","NY","PAS","2020-07-01T00:00:00.000","48","SUBN","HYUN","P","25800","78150","15820","20200419.0","0040","40","40","952829","0040","0000","0444P",,"BX","F","416","E 138 ST",,"0","408","E9",,"BBBBBBB","ALL","ALL","WH","0","2012","-","0",,,,,
"1473991869","JRF3052","NY","PAS","2020-07-01T00:00:00.000","48","SDN","HONDA","P","25800","15720","65620","20200227.0","0040","40","40","952829","0040","0000","0456P",,"BX","F","530","E 138 ST",,"0","408","E9",,"BBBBBBB","ALL","ALL","GRY","0","2006","-","0",,,,,
"1473991870","GXA5743","MA","999","2020-07-01T00:00:00.000","48","SUBN","HONDA","P","25800","78150","15820","20200820.0","0040","40","40","952829","0040","0000","0445A",,"K","F","426","E 138 ST",,"0","408","E9",,"BBYYYBB","ALL","ALL","GRY","0","2005","-","0",,,,,
"1473991882","JKV8651","NY","PAS","2020-07-01T00:00:00.000","48","SUBN","HYUND","P","25800","15720","65620","20210726.0","0040","40","40","952829","0040","0000","0454P",,"BX","F","537","E 138 ST",,"0","408","E9",,"BBBBBBB","ALL","ALL","WH","0","2020","-","0",,,,,
"1474050141","M99LKM","NJ","PAS","2020-06-24T00:00:00.000","20","SUBN","LEXUS","P","27030","73720","56820","0E-8","0048","48","48","950258","0048","0000","1113A",,"BX",,,"R/O 410 E 179 ST",,"0","408","J2",,"BBBBBBB","ALL","ALL","WHT","0","2015","-","0",,,,,
"1474051091","JER5571","NY","PAS","2020-06-28T00:00:00.000","40","SUBN","CADIL","P","38920","76550","74920","20210228.0","0050","50","0","968210","0000","0000","0657A","0655A",,"F","2819","HEATH AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","2003","-","0",,,,,
"1474052861","HWZ7228","NY","PAS","2020-07-03T00:00:00.000","67","SUBN","HONDA","P","38920","76550","74920","0E-8","0050","50","50","931690","0050","0000","0923A","0923A",,"F","2851","HEATH AVE",,"0","408","J6",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1474052873","HGW9204","NY","PAS","2020-06-28T00:00:00.000","49","SUBN","CHRYS","P","41820","52520","68090","20211206.0","0050","50","50","931690","0050","0000","0138P","0125P",,"F","5711","HUXLEY",,"0","408","F7",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1474053580","JLJ5948","NY","PAS","2020-06-21T00:00:00.000","46","SDN","TOYOT","P","14920","48720","75170","20210828.0","0050","50","50","958462","0050","0000","0727P",,"BX","F","6155","BROADWAY",,"0","408","F1",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1474054341","GTZ3957","NY","PAS","2020-06-25T00:00:00.000","67","SUBN","TOYOT","P","0","0","0","20201204.0","0050","50","50","956732","0050","0000","0952A",,"BX",,,"S/E TIBBETT","W 234 ST","0","408","D",,"BBBBBBB","ALL","ALL","TAN","0","1997","-","0",,,,,
"1474054353","GTZ3957","NY","PAS","2020-06-25T00:00:00.000","50","SUBN","TOYOT","P","0","0","0","20201204.0","0050","50","50","956732","0050","0000","0952A",,"BX",,,"S/E TIBBETT","W 234","0","408","F7",,"BBBBBBB","ALL","ALL","TAN","0","1997","-","0",,,,,
"1474054365","JGZ2697","NY","PAS","2020-06-25T00:00:00.000","50","SUBN","GMC","P","0","74870","0","20210728.0","0050","50","50","956732","0050","0000","0923A",,"BX",,,"SQ UNIVERSITY","W 197 ST","0","408","E5",,"BBBBBBB","ALL","ALL","B","0","2015","-","0",,,,,
"1474054377","GGC9407","NY","PAS","2020-06-25T00:00:00.000","40","SUBN","JEEP","P","74870","70620","19620","20210422.0","0050","50","50","956732","0050","0000","0918A",,"BX","F","117","WEST 197 ST",,"0","408","E5",,"BBBBBBB","ALL","ALL","W","0","2020","-","0",,,,,
"1474054390","JDP7602","NY","PAS","2020-06-25T00:00:00.000","48","SDN","HONDA","P","74910","25790","11410","20201129.0","0050","50","50","956737","0050","0000","0530P",,"BX","F","159","WEST 228 ST",,"0","408","E9",,"BBBBBBB","ALL","ALL","W","0","2018","-","0",,,,,
"1474054419","JRG7197","99","PAS","2020-06-25T00:00:00.000","48","SDN","TOYOT","P","0","0","0","20220223.0","0050","50","50","956732","0050","0000","0549P",,"BX",,,"S/E MARBLE HILL","W 228","0","408","E2",,"BBBBBBB","ALL","ALL","BK","0","2011","-","0",,,,,
"1474054420","JER1651","NY","PAS","2020-06-26T00:00:00.000","67","SUBN","LEXUS","P","0","0","0","20201212.0","0050","50","50","956732","0050","0000","0826A",,"BX",,,"N/W JACOBOS PL","W 225 ST","0","408","E9",,"BBBBBBB","ALL","ALL","BK","0","2013","-","0",,,,,
"1474054444","JER1651","NY","PAS","2020-06-26T00:00:00.000","50","SUBN","LEXUS","P","0","0","0","20201212.0","0050","50","50","956732","0050","0000","0826A",,"BX",,,"N/W JACOBOS PL","W 225","0","408","E2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1474054481","JPH4741","NY","PAS","2020-06-28T00:00:00.000","40","SDN","JEEP","P","32620","11295","12550","20220221.0","0050","50","50","924957","0050","0000","0112P","0105P","BX","O","5400","FIELDSTON RD",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","2020","-","0",,,,,
"1474054500","GPL2061","NY","PAS","2020-07-03T00:00:00.000","67","SUBN","INFIN","P","38920","74920","74930","20200816.0","0050","50","50","924957","0050","0000","0920A","0915A",,"O","2866","HEATH AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHT","0","2017","-","0",,,,,
"1474055280","HYC3561","NY","PAS","2020-06-23T00:00:00.000","98","SDN","TOYOT","P","46120","75350","11950","20200502.0","0050","50","50","932397","0050","0000","0151P",,"BX","F","6307","LIEBIG AVENUE",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","2002","-","0",,,,,
"1474062362","JAB3008","NY","PAS","2020-07-01T00:00:00.000","40","SDN","FORD","P","52120","26730","26760","20220713.0","0044","44","44","966807","0044","0000","1130P",,"BX","F","1321","MORRIS AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1474064139","GOX3870","NY","PAS","2020-06-25T00:00:00.000","98","SUBN","FORD","P","0","40404","40404","20220223.0","0044","44","44","958646","0044","0000","0930P",,"BX","F","700","ESTERIOR ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","GY","0","2005","-","0",,,,,
"1474064541","HZT4263","NY","PAS","2020-06-23T00:00:00.000","14",,"ME/BE","P","26490","64620","64720","20210505.0","0044","44","44","966689","0044","0000","1125P","1120P",,"F","215","E 161 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1474094223","KDT3875","NY","PAS","2020-06-24T00:00:00.000","98","SDN","KIA","P","0","40404","40404","20200805.0","0019","19","19","966865","0019","0000","0805A",,"NY","O","240","E 75",,"0","408","C4",,"BBBBBBB","ALL","ALL","BLACK","0","2019","-","0",,,,,
"1474094600","GTW5034","NY","PAS","2020-06-26T00:00:00.000","20","SDN","VOLKS","P","18390","10110","10010","20201006.0","0019","19","19","939882","0019","0000","0321P",,"NY","F","343","EAST 70 STREET",,"0","408","J6",,"BBBBBBB","ALL","ALL","BK","0","2014","-","0",,,,,
"1474097790","HRZ2189","NY","PAS","2012-06-26T00:00:00.000","20","SDN","CHEVR","P","35710","15710","11710","20210724.0","0024","24","24","963854","0024","0000","0639A",,"NY","O","127","WEST 97TH ST",,"0","408","D",,"BBBBYBB","0600A","1500P","RED","0","2018","-","0",,,,,
"1474097807","JEF4856","NY","PAS","2020-06-26T00:00:00.000","20","SDN","ME/BE","P","35710","15710","11710","20201219.0","0024","24","24","963854","0024","0000","0636A",,"NY","O","127","WEST 97TH ST",,"0","408","D",,"BBBBYBB","0600A","1500P","WH","0","2018","-","0",,,,,
"1474097832","HKR3624","NY","PAS","2020-06-19T00:00:00.000","14","SDN","TOYOT","P","15710","35710","35770","0E-8","0024","24","24","963854","0024","0000","0628A",,"NY","F","784","COLUMBUS AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","RD","0","0","-","0",,,,,
"1474100089","HJZ0180","PA","PAS","2020-06-22T00:00:00.000","20","SUBN","PORSC","P","35930","11710","13610","0E-8","0024","24","24","968091","0024","0000","0822A",,,"F","215-7","WEST 108 STREET",,"0","408","C",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1474100090","HJZ0180","PA","PAS","2020-06-22T00:00:00.000","40","SUBN","PORSC","P","35930","11710","13610","0E-8","0024","24","24","968091","0024","0000","0820A",,,"F","215-7","WEST 108 STREET",,"0","408","D",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1474101926","JKJ6877","NY","PAS","2020-07-01T00:00:00.000","46","SDN","JEEP","P","19290","10110","10010","20210722.0","0025","25","25","961226","0025","0000","1040P",,"NY","F","336","E 117 ST",,"0","408","D",,"BBBBBBB","ALL","ALL","GY","0","2014","-","0",,,,,
"1474101940","JPT7536","NY","PAS","2020-06-27T00:00:00.000","40","SDN","HONDA","P","19330","10110","10010","20200630.0","0025","25","25","964226","0025","0000","1050P",,"NY","F","333","E 119 ST",,"0","408","J3",,"BBBBBBB","ALL","ALL","BK","0","2020","-","1",,,,,
"1474102207","GBX6525","NY","PAS","2020-06-27T00:00:00.000","46","SUBN","FORD","P","19310","29090","16400","20200930.0","0025","25","25","966010","0025","0000","0230P",,,"F","517","EAST 118 STREET",,"0","408","C",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
